,ID,g_mag,g_mag_err,rp_mag,rp_mag_err,bp_mag,bp_mag_err,parallax,parallax_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,tm_ID,K_mag,K_mag_err,ra,dec,mem_prob,Bp_Rp,Bp_Rp_err,value,DSouto_feh,DSouto_feh_err,APOGEE_feh,APOGEE_feh_err,TELESCOPE,FIELD,SNR,ASPCAPFLAGS
0,598678141384872704,14.216938,0.0002053857413781733,13.729351000000001,0.0008201777400820938,14.546235000000001,0.0012841136234873708,1.0876218903923955,0.030053689593387507,0.149,1.2911005,0.08652699,895.4326882099909,24.919082532178887,08522497+1110270,12.802999999999999,0.03,133.10396985131,11.17417090783,0.987,0.81688404,0.0015236926603984268,-3.153638,,,,,,,,
1,598687865190906496,14.027311,0.00020609874826547981,13.553535,0.0008820760440233674,14.345044,0.0014835029389884213,1.1318856826603887,0.030607161843852693,0.217,1.4101156000000001,0.09207451,861.349992287955,23.472252112707,08503867+1112129,12.649000000000001,0.023,132.661100606,11.2035660246,0.983,0.7915087,0.0017259313768012902,-3.0591687999999997,,,,,,,,
2,598689926775182208,15.439060999999999,0.00035394839647266067,14.820631,0.001490842812906824,15.905857000000001,0.002502443717797041,1.1389778750534572,0.04656796904305826,0.1602,0.42024273,0.038167775,856.0552547053169,35.726258120742955,08511679+1111239,13.537,0.035,132.81992786905002,11.18998402405,0.993,1.085226,0.0029128743284834325,-3.3694782,,,,,,,,
3,598691885280238464,15.112228,0.00033927053707305,14.540344000000001,0.0013735952129564782,15.531276,0.0027826925785598795,1.1278952547297436,0.043980451388851455,0.0897,0.5510206,0.048180044000000005,864.238229892896,34.32865996530802,08514578+1115215,13.511,0.037000000000000005,132.94069468483,11.255981334500001,0.996,0.9909315000000001,0.0031032469762861587,-3.3962507000000004,,,,,,,,
4,598692675554477056,14.430771,0.000243994937643965,13.921687,0.0012527536903511214,14.783209,0.0017278108724597518,1.1421149775110468,0.033718302499033716,0.1277,0.9653352,0.067303956,853.822720477201,25.46706777954409,08514837+1118077,13.005,0.023,132.95147706871,11.302158774070001,0.9940000000000001,0.8615216999999998,0.0021341795190842035,-3.20008,,,,,,,,
5,598694939001774976,13.923045000000002,0.00021545441243495824,13.453791,0.000976202798815381,14.236671,0.0013808415333447085,1.158528432776637,0.027638995257774072,0.1232,1.4683775,0.08676207,842.057937386399,20.197988843647067,08511232+1118387,12.568,0.026000000000000002,132.80129963353,11.31075458201,0.996,0.7828808,0.0016910633473127936,-2.987257,,,,,,,,
6,598695763635752448,15.423194,0.0005123499587200528,14.809306,0.002020593132832085,15.883904000000001,0.0026580789362549125,1.161517953410134,0.04438599967683323,0.147,0.41173154,0.035226762,839.903517178943,32.702237772454964,08514823+1119578,13.543,0.037000000000000005,132.95089881203,11.33274849369,0.9990000000000001,1.0745983000000001,0.003338889072702211,-3.393465,,,,,,,,
7,598853788367658624,15.529973000000002,0.00040661776018794966,14.899407,0.002034709820985385,16.011744,0.002517655846280435,1.0707157930333746,0.04951103957624232,0.21600000000000003,0.44373953,0.04515341,908.9362845149609,43.014546969404925,08492093+1109476,13.561,0.032,132.33717534865,11.16322507592,0.9520000000000001,1.1123361999999999,0.00323707198188802,-3.3587275,,,,,,,,
8,598879798689514112,15.559731,0.00036289275672548487,14.938483999999999,0.0015062755973624556,16.029871,0.0018969007945156009,1.1093285453413329,0.04522992898861057,0.025,0.39636716,0.036069334,878.2832075652161,36.517214780941,08501159+1116161,13.714,0.046,132.54825499802,11.27111032394,0.995,1.0913868,0.002422209487109556,-3.4670447999999996,,,,,,,,
9,598881340582600576,15.571468,0.00040674500047232365,14.947826999999998,0.0019253125942560786,16.044254000000002,0.0020903595677567565,1.1213360574078568,0.05116353803515607,0.033,0.38628832,0.03860107,869.103597243622,40.627831421873005,08495926+1121287,13.665,0.037000000000000005,132.49688637372,11.35795377615,0.993,1.096427,0.0028419063510455944,-3.4598827000000005,,,,,,,,
10,598883337742544128,14.997607,0.0003271923132030578,14.413895000000002,0.0010747505687495776,15.417335000000001,0.0019377437221347821,1.0890546672983954,0.03506415661046465,0.24,0.65514183,0.049393952000000005,894.247441688897,29.118499035086074,08504627+1120234,13.259,0.03,132.69272249476,11.3398328419,0.997,1.0034399,0.002215838332934129,-3.234723,,,,,,,,
11,598884295519951616,15.3216305,0.0004335077376006428,14.726689000000002,0.001436356594333439,15.770315,0.0021819131403155623,1.054113834986557,0.045481922284038856,0.2158,0.5397407,0.051929712,922.843980699776,40.616591125799005,08511381+1121500,13.502,0.033,132.80750951592,11.3638553861,0.993,1.0436258,0.0026122529008438047,-3.4080486000000003,,,,,,,,
12,598885880363159296,15.022561999999999,0.00029390696086239955,14.453488,0.0016606912538677182,15.439070999999998,0.0021423235459198013,1.188043766856844,0.03486914373564735,0.177,0.53715634,0.036961615,821.655068618762,24.387691778389012,08511724+1125548,13.332,0.03,132.82178577033997,11.431875575769999,0.9990000000000001,0.98558235,0.002710617202054751,-3.3266430000000002,,,,,,,,
13,598889419416217600,15.741883999999999,0.00045382336034233215,15.080748000000002,0.0020740720638035225,16.260296,0.0037189100143234757,1.1402508200994306,0.049789285005116604,0.2018,0.32332557,0.031042159,855.10439324418,38.208663349066,08505621+1128316,13.764000000000001,0.044000000000000004,132.73418094764,11.47544367187,0.996,1.1795483,0.004258176443089887,-3.318594,,,,,,,,
14,598889900452561024,15.381919,0.00036550457431399236,14.772217999999999,0.0012797881103080565,15.847254999999999,0.002352901899266818,1.162341401980637,0.041827427726188186,0.161,0.42167717,0.03432572,839.334429324668,30.712826324300977,08504364+1129326,13.565,0.04,132.68177626425,11.49240038228,1.0,1.075037,0.002678433302298055,-3.350546,,,,,,,,
15,598890381488889088,14.011778,0.00024416459549974836,13.535081,0.0010724961158063249,14.332244000000001,0.0011598912813369855,1.1428226806955548,0.029611147492347955,0.248,1.409098,0.08887112,853.322796147751,22.264075503327035,08505522+1131145,12.642999999999999,0.024,132.73002027228,11.52070434613,1.0,0.7971630000000001,0.0015797454551101605,-3.0224322999999997,,,,,,,,
16,598899796057231616,14.848789000000002,0.0002899832788729268,14.299304999999999,0.0012014688683929286,15.244807999999999,0.001568770748754075,1.2541126289194926,0.039506129324108144,0.084,0.5642520000000001,0.040634036,779.4255212709171,24.917074426525,08501249+1127164,13.264000000000001,0.031,132.55198795705,11.45456531918,0.99,0.94550323,0.001975998255025496,-3.3031672999999997,,,,,,,,
