ID,OC,ra,dec,g_mag,g_mag_err,Teff,Teff_err,ref,cal_lum,cal_lum_err,mem_prob
2076295698944222720,NGC6819,295.38069047147997,40.10864827683,16.164106,0.0006296043547972088,6191.0,32.0,I,1.7409192274997742,0.04709346712032818,1.0
2076295703251935744,NGC6819,295.39466894314,40.10053741763,16.054438,0.0005706372658293218,6328.0,32.0,I,1.9210909471154445,0.05429694521602677,1.0
2076296459166071424,NGC6819,295.29915726429,40.01870876585,15.473182,0.00042864327211473286,6480.0,32.0,I,3.276421362171102,0.09819977027917187,1.0
2076296802763450112,NGC6819,295.25054086317,40.060274810820005,15.468651,0.0003818740428367277,6559.0,32.0,I,3.289125211720939,0.10200219155997543,1.0
2076296802763452544,NGC6819,295.2624601907,40.05179187967,15.097544,0.0005219469347909572,6401.0,32.0,I,4.633662323227905,0.1345466842557225,0.9
2076296935894866304,NGC6819,295.16833088756,40.01861273982,14.8282795,0.0003246500439545428,6459.0,32.0,I,5.93496833435858,0.1763375357632106,1.0
2076297455598475520,NGC6819,295.23678278853,40.067218284,14.873122,0.0003192709724169177,6442.0,32.0,I,5.695545553794923,0.16806031397721916,1.0
2076297661756927104,NGC6819,295.25231499502,40.09866367468,15.620792000000002,0.0004608777937241046,6385.0,32.0,I,2.8621817678646946,0.0825991382737721,1.0
2076297696116635648,NGC6819,295.2078236322,40.07006060918,15.613914,0.0004297890706017081,6446.0,32.0,I,2.8787602871289613,0.08508504704041456,1.0
2076297833555597952,NGC6819,295.21843394853,40.08899889976,15.622463,0.0004211302722712144,6438.0,32.0,I,2.8563576766869985,0.08415128500114069,1.0
2076297867915349248,NGC6819,295.23753582409,40.098351864,14.910482,0.00031862316799875323,6364.0,32.0,I,5.507132636995479,0.1576750245749214,1.0
2076297936634830336,NGC6819,295.22572671667,40.12187014528,15.036979,0.0003360683242335603,6430.0,32.0,I,4.8981809161118885,0.14384086233970386,1.0
2076297966689744000,NGC6819,295.3113601982,40.044456291790006,15.954144,0.0005124639351104494,6356.0,32.0,I,2.10621985012819,0.06013091021065752,1.0
2076298005354332672,NGC6819,295.32645583869,40.06189182836,16.070223000000002,0.0005688367052852622,6307.0,32.0,I,1.893950065779024,0.053138791943112086,1.0
2076298074073807744,NGC6819,295.31542651131,40.06996372858,15.837566,0.0005027378997294037,6287.0,32.0,I,2.3473090263431935,0.06541061836170642,1.0
2076298142793309952,NGC6819,295.34631317007006,40.08920606007,15.491523,0.00041018441828243485,6521.0,32.0,I,3.220908473088821,0.09823214276391776,1.0
2076298177153032960,NGC6819,295.32800974515,40.07834455103,15.678366,0.0004402409136441598,6377.0,32.0,I,2.714603185798301,0.07810332212581843,1.0
2076298417671211264,NGC6819,295.32468271672,40.10294877871,16.207714000000006,0.0006418441558118815,6239.0,32.0,I,1.670667677459574,0.04584368170370586,1.0
2076298795628342144,NGC6819,295.32614074398,40.11780611289,14.817538,0.0002744428035999664,6215.0,32.0,I,6.014154097765155,0.16379885911841574,1.0
2076298829988104832,NGC6819,295.34052600492,40.13451487047,14.381397,0.0002508168554270493,6105.0,32.0,I,9.012402408864338,0.23837136532417336,1.0
2076298829988109952,NGC6819,295.34887612268994,40.13365317854,14.983801,0.00029444958525307296,6320.0,32.0,I,5.150537723878342,0.1451447304035502,1.0
2076298933067338112,NGC6819,295.3564113643,40.140377477979996,15.67516,0.00052134098783008,6438.0,32.0,I,2.7210324229716303,0.08016816127983205,1.0
2076298967427112448,NGC6819,295.36910613772005,40.164055114309996,15.135857,0.00038314250925189873,6551.0,32.0,I,4.468949228029625,0.1380979792231499,1.0
2076299001786815104,NGC6819,295.34626556912997,40.15190226769,14.754004,0.00029078168354948215,6279.0,32.0,I,6.368748541985275,0.17698481667521632,1.0
2076299036146569344,NGC6819,295.34934202224997,40.16424969581,16.016682,0.000627491433875093,6247.0,32.0,I,1.9917525071954327,0.0547906100819579,1.0
2076299207945183360,NGC6819,295.29132279842,40.11933085893,15.93873,0.0006007078768790992,6287.0,32.0,I,2.138477686948109,0.05959479800320019,1.0
2076299207945186048,NGC6819,295.29149866893,40.1245280863,14.372309,0.00024227327232553023,6247.0,32.0,I,9.057003770612313,0.24910000588464706,1.0
2076299276664661248,NGC6819,295.28108360531,40.1328463168,14.9272585,0.0003191054417030449,6332.0,32.0,I,5.424943662458202,0.1535280336635126,1.0
2076299311024407936,NGC6819,295.29170234389,40.137152518120004,15.071249,0.00044490220114904805,6332.0,32.0,I,4.7511531057583465,0.13446634019529602,1.0
2076299379743863936,NGC6819,295.26371932429004,40.126593894109995,15.078628,0.0003303552787540506,6426.0,32.0,I,4.714005072913821,0.13821250843061064,1.0
2076299414103588224,NGC6819,295.2352087486201,40.12799461492,15.280747,0.0006652225363842678,6455.0,32.0,I,3.912400981819572,0.11607293218567424,1.0
2076299414103590016,NGC6819,295.23196199486,40.135501198659995,15.789435999999998,0.0004979246751928754,6360.0,32.0,I,2.45112279826085,0.0700799951523892,1.0
2076299585902421760,NGC6819,295.27723558347,40.166360675279996,14.797574,0.000277889896229972,5041.0,32.0,I,6.829832347693424,0.21256012323824747,1.0
