ID,g_mag,g_mag_err,rp_mag,rp_mag_err,bp_mag,bp_mag_err,A_G,gaia_lum,gaia_lum_err,distance,distance_err,tm_ID,K_mag,K_mag_err,ra,dec,mem_prob,Bp_Rp,Bp_Rp_err,value
573941672382349952,15.107762,0.00040755190785970617,14.573786,0.001396590009990591,15.477319,0.00260729803560252,1.354,3.0144238,0.40666223,1951.22379245248,105.00623253330991,00463856+8516208,13.586,0.039,11.66047581138,85.27248360082,1.0,0.903533,0.002957780705607209,-2.064927
573941672382351232,15.190477,0.0004346454204010056,14.651159,0.0014324853329763252,15.564769,0.0030858998446107564,1.3853,2.3666773,0.30941653,1812.20195790323,96.65968311406982,00462892+8516132,13.632,0.043,11.62044053041,85.27036312004,1.0,0.9136095,0.003402174610475039,-2.1098547
573941672382352256,15.137117,0.0004931539737201838,14.612864,0.0009324716578778726,15.498244,0.0028992903185738267,,2.7130406,0.3866639,1914.47994734997,112.2269378302201,00464319+8516056,13.638,0.045,11.679967433389999,85.26826853611,1.0,0.88538074,0.003045552124676482,-2.1623526
573941672382352896,16.89869,0.001015568146702391,16.287046,0.0033298616155084384,17.370352,0.007225745097171837,0.521,,,2064.49384172051,333.5479758634501,00465597+8516049,14.986,0.127,11.73319700875,85.26801694974,1.0,1.0833054,0.00795609015708968,-3.1817074
573941672382353024,15.93421,0.0005791741569998069,15.406872,0.0019603862228776115,16.305727,0.003919800721994517,0.506,1.3742151,0.25265408,1933.87299240251,158.1735956560699,00462853+8515579,14.515,0.082,11.61864634638,85.26613808209001,1.0,0.8988552,0.004382687741899608,-2.9089165
573941672382356224,15.660907,0.0006180270606260216,15.145703,0.0017863296037039615,16.015991,0.002662507840354488,0.4162,1.5031606,0.25118768,1813.78891402527,134.39002256460003,00465029+8515412,14.172,0.064,11.709450666519999,85.26146610228001,1.0,0.8702879,0.0032062316592876244,-2.7427406
573941741101817856,15.146389,0.0004400365494743524,14.625523,0.0023085230597135707,15.502861,0.002674314298779424,0.4422,2.199515,0.27081537,1746.24735874613,85.65347420879993,00453122+8517174,13.634,0.049,11.37995789993,85.28818502031,1.0,0.8773384,0.0035328792345458667,-2.2017832
573941775461596928,15.9859295,0.0007346891795954197,15.415493,0.003752639921046941,16.390448,0.004970372056243228,0.4225,1.0978185,0.1950835,1766.0033297545,142.86953532249981,00443088+8512449,14.118,0.061,11.128436038660002,85.21252586868,1.0,0.9749546,0.006227913354769695,-2.6752625
573941878540798976,15.946154,0.0006426209688420265,15.40856,0.0025231030226666685,16.325575,0.004061523121017101,0.2905,1.0605537,0.16807503,1719.3030398225,121.28307456848984,00435830+8513507,14.336,0.072,10.99253985914,85.23080461083,1.0,0.9170151,0.0047814243615837086,-2.8527603
573941878540803072,15.583482,0.0006135568906336304,15.060319,0.002108733881590936,15.94593,0.0028126537918639746,0.453,1.7059983,0.2548741,1873.07918485706,118.21863459882002,00435342+8513309,14.209,0.075,10.97229891295,85.22527773351,1.0,0.8856106,0.003515363414535739,-2.6078548
573941977322670720,15.577515,0.0005629807624003463,15.046574,0.002228415283121608,15.944697,0.003588884904852182,0.604,1.9021326,0.31214416,1939.20621298516,136.73844918359987,00440200+8514225,14.081,0.047,11.00783254707,85.23965879338,1.0,0.89812374,0.004224444287042476,-2.554964
573941981620128640,15.706902,0.0006211573037871942,15.167403,0.0022649897748376504,16.085789,0.002858676453879823,,1.2086791,0.17111206,1650.83961834385,101.97312707857009,00435830+8514549,14.133,0.064,10.99259264233,85.24864245161,1.0,0.9183855,0.0036472194543358686,-2.6083689
573941981620129280,15.450812,0.0004901005352529282,14.916853,0.001573263439365245,15.825821,0.0030463777341262193,0.811,2.0020497,0.30395913,1873.00544908045,120.80199082341005,00435728+8514185,13.839,0.058,10.98821430582,85.23849205555,1.0,0.908968,0.0034286404227657583,-2.3875961
573942011682483328,17.010107,0.0008101805752069358,16.36928,0.0052710357328570176,17.51264,0.007141622643467964,,0.44142583,0.11725029,1721.709328406,230.81583559663,00434905+8515358,15.322,0.149,10.953973463050001,85.25996770772,1.0,1.1433601,0.008876181142740941,-3.0679197
573942050339489664,15.120566,0.00047294801808549,14.601033,0.0015608614875153692,15.476025,0.0018099073634959618,,2.5464141,0.33304787,1853.36169665056,97.8856900857702,00425337+8513387,13.579,0.031,10.72215838073,85.2274671313,1.0,0.8749914,0.002389990219152705,-2.184762
573942084699214208,15.352155,0.00047097156042817857,14.827176,0.001496872154331874,15.717357,0.0021699302402346434,,2.3957427,0.34952736,1973.51117476983,117.82982670205024,00424289+8514554,13.875,0.057,10.67873061865,85.24876508077,1.0,0.8901806,0.0026361379884025276,-2.3593903
573942084699217408,15.847116,0.0005435971391585674,15.305867,0.003908570893997546,16.232843,0.003820966226878771,0.5163,1.4645374,0.25496376,1918.26617248316,151.87500735180993,00431164+8514445,14.259,0.062,10.798224092009999,85.24570834694,1.0,0.9269762,0.005465959141848113,-2.7163687
573942153418683264,15.988429,0.0005579730260512327,15.44338,0.0022470124778243322,16.37461,0.0033365578156534835,,0.99772763,0.15864539,1697.77670388597,120.81340276935998,00415070+8515466,14.353,0.063,10.46089734115,85.26298687013,0.9,0.93123055,0.004022646284810111,-2.8417282
573942187778425728,17.311749,0.0009954215286095372,16.630009,0.0048505221503120696,17.86721,0.013183880551481038,,,,1695.73136647759,275.17627633298,00425937+8515261,15.234,0.157,10.74723454576,85.25730700712,1.0,1.2372017,0.01404785647443723,-3.0176554
573942217840919040,16.773975,0.0007724266200335972,16.148014,0.003451341514855126,17.254513,0.007702104035403165,0.3973,0.5556667,0.13337141,1747.84695146487,207.7075761665999,00431262+8516027,14.687,0.087,10.80175006797,85.26744720146,1.0,1.1064987,0.008440033461091028,-2.9700184
573942359577117696,15.611114,0.0008197157824743068,15.043617,0.0024772500951850815,16.014717,0.003383207374394643,0.5733,1.6009037,0.26219237,1796.00191292151,130.12397681095013,00445219+8515543,13.91,0.047,11.21728009369,85.26512822894,1.0,0.97109985,0.004193192122029801,-2.3149023
573942428296589568,15.645221,0.0005996606512563485,15.119126,0.0023801698951732408,16.003725,0.0029883555617826354,,1.4396998,0.21434832,1755.34284448052,113.21769481162005,00441295+8516276,14.222,0.068,11.05385062688,85.27436019946,1.0,0.88459873,0.0038204028182282305,-2.6733885
573942462656325248,16.084372,0.0007487400162183954,15.537309,0.0021040610829369147,16.46962,0.0051932252107975444,0.437,0.9983251,0.1767714,1765.29826573356,142.17334360883,00451175+8516569,14.52,0.08,11.29863526775,85.28249817231999,1.0,0.93231106,0.005603272359148078,-2.9336185
573942462656327552,15.245589,0.0004557696279019868,14.724985,0.001539305487192599,15.60565,0.003343530604492558,0.744,2.1859822,0.2834463,1812.27771239869,95.55697218308,00445810+8516404,13.805,0.046,11.241932864789998,85.27793380165,1.0,0.8806648,0.003680850212393818,-2.2885094
573942497016063232,16.266401,0.0007788079379961691,15.642085,0.003182492326504527,16.725513,0.005672047199318396,,0.6828393,0.121109605,1553.30330419678,130.39643763646018,00451654+8517006,14.338,0.084,11.3186639255,85.28353987239001,1.0,1.0834284,0.0065038739870600095,-2.5489578
573942531375790976,15.187535,0.00041607856784123487,14.664617,0.0016436883549795355,15.551717,0.00253148433993166,,2.4556155,0.31329203,1865.5168153359,93.23211444268009,00435602+8518073,13.68,0.045,10.98308169355,85.30207020344,1.0,0.8871002,0.0030182982575641137,-2.2063227
573942531375794816,17.287773,0.0008850083266335205,16.595228,0.006119983557096483,17.824411,0.011192512628295166,,,,1886.2839306473,351.91765720490025,00435129+8517301,14.868,0.099,10.96374550578,85.29168566045999,1.0,1.2291832,0.012756431227960196,-3.0237494
573942531375797120,15.67275,0.0005926271338479895,15.145641,0.0017434485187058433,16.036093,0.0032392068307176246,0.39,1.747064,0.31386292,1950.7045529794,154.39378895890013,00441687+8517198,14.233,0.067,11.07008370275,85.28890771729999,1.0,0.89045143,0.0036785966929721065,-2.6789703
573942531375797632,15.245543,0.00042227086372351267,14.732432,0.001748672222997534,15.596275,0.0029803459866500253,,2.359681,0.33260703,1877.99051067422,109.37211673722982,00442324+8517207,13.754,0.053,11.09660415553,85.28915303297,1.0,0.86384296,0.003455476341059804,-2.3515444
573942565735530880,16.393923,0.0007581188766347537,15.824852,0.003062706596082642,16.780294,0.009275488508491806,0.1437,0.7583077,0.16945821,1754.01957916239,191.44634328511984,00443331+8518032,14.666,0.115,11.138461982239999,85.30093463319,1.0,0.9554424,0.009768052966935207,-3.1564274
573942668814745344,15.64459,0.0005396655840928491,15.126278,0.0018690544402108417,16.00311,0.0027919658906870857,0.953,2.3906658,0.45069444,2219.21111700953,177.35400642821014,00422506+8517371,14.136,0.069,10.604084963060002,85.29367764943001,1.0,0.87683296,0.0033598270841268,-2.7018795
573942703174482176,16.771536,0.0008191481590021649,16.167532,0.003657507133517127,17.232168,0.007075386788512564,,0.567037,0.13451827,1773.64591899211,207.03803969771002,00424976+8517541,14.844,0.107,10.707046763180001,85.29841020568001,0.9,1.0646362,0.007964826215228227,-3.1245632
573942806253691392,15.668261,0.0004957636542087948,15.1493025,0.002143046865341922,16.028744,0.0026706282856971734,,1.4382458,0.20116985,1777.97453990325,104.92406433514998,00423043+8518388,14.147,0.064,10.62626055042,85.31081855274999,1.0,0.87944126,0.0034241649065746907,-2.7157688
573942840613427328,15.682833,0.0005411746937908733,15.16763,0.0024699238486524545,16.038969,0.0037741380839077486,,1.3382857,0.18669772,1736.08041891685,103.1001939386399,00425869+8519068,14.174,0.062,10.74418616894,85.31856441177,1.0,0.87133884,0.004510503530044623,-2.760725
573942874973202176,15.137705,0.00045069964537535097,14.514702,0.010884504696126925,15.389584,0.014500202142463696,,4.2106237,0.72009706,2320.1076276315,159.45748298936041,00475055+8515428,13.517,0.045,11.96122986265,85.26196204794,1.0,0.87488174,0.018130866075626886,-2.2023115
573942874973203072,16.713337,0.0008356077736273841,16.104511,0.0035032797436628676,17.144674,0.004565272305906078,0.2923,0.6382806,0.15637141,1831.88261351698,219.94150937512018,00474460+8515370,14.89,0.116,11.93575215744,85.26031420195,1.0,1.040163,0.005754535618921092,-3.1581383
573942874973204224,15.356568,0.0004903882263890879,14.8486185,0.002158763514570474,15.696879,0.003988961767488957,0.984,2.425377,0.3706169,2007.09957114477,126.70584975917018,00474392+8515315,13.849,0.046,11.93303160762,85.2587990987,1.0,0.8482609,0.004535645036191577,-2.5210037
573942939395342336,15.2414875,0.000467356528234284,14.740095,0.002054556676137883,15.583709,0.0030201992244537966,0.4205,2.2532837,0.30287242,1835.02736095078,101.13980748422,00473446+8515505,13.843,0.053,11.89381772294,85.26404372072,1.0,0.8436136,0.0036527806518943974,-2.4233494
573942939395438336,16.853643,0.000985176250198759,16.215517,0.004323203578673278,17.336313,0.007116109318651772,0.659,0.66756654,0.1880781,1941.91545927223,268.56314973001986,00473775+8516106,14.828,0.107,11.90743448746,85.26961620893,1.0,1.1207962,0.008326409851650111,-2.9960709
573942943692671360,16.497955,0.014668231097567217,15.809139,0.05210719295953661,16.966549,0.04505659104756742,0.6988,0.6343529,0.12996846,1636.48785740559,160.9313077182801,00473339+8516241,14.69,0.108,11.888938088539998,85.27340066011999,1.0,1.1574097,0.06888581824258252,-2.5030823
573942973755188224,16.817728,0.0010229314820547068,16.161913,0.002425199565068262,17.32641,0.006750288402793632,0.909,,,2120.87821321514,375.1848889186499,00470794+8517002,14.555,0.086,11.78318317811,85.28342196215999,1.0,1.1644974,0.007172725176060874,-2.796276
573942978052404992,16.127756,0.0006787044871301528,15.586175,0.0023759797882042383,16.526173,0.003682629911908762,0.4095,1.0556928,0.19976044,1848.83762487035,159.33056192876984,00472615+8516555,14.415,0.086,11.8590856536,85.28211930779,1.0,0.9399977,0.004382584057612608,-2.9481783
573943012412143744,17.408789,0.0012495041379117129,16.74885,0.0029848479160551134,17.950527,0.011085559618488259,,,,1624.548102173,262.10515331580996,00481096+8517032,15.146,0.152,12.04626913451,85.28428640788,1.0,1.2016773,0.011480372343135745,-3.2479115
573943012412146176,15.128978,0.00039101216768232196,14.580795,0.00210294810754099,15.509274,0.0015834762127223993,,2.6616046,0.3269062,1851.43088415898,87.9878464522601,00481648+8516460,13.426,0.053,12.06873992849,85.27948682385001,1.0,0.92847824,0.002632448985121631,-1.9925976
573943012412147328,16.14171,0.000713357540586657,15.59565,0.0028176114682745747,16.530785,0.0036446240443988023,,1.3084358,0.26682723,2051.30814911918,187.02853680440967,00481791+8516411,14.47,0.086,12.074424224160001,85.27810577005,1.0,0.9351349,0.004606757950138284,-2.9803677
573943042474552832,15.378627,0.0005069719614828105,14.864568,0.002558154982244785,15.732027,0.0031565971992740705,0.579,1.8320403,0.2318759,1772.58633969387,89.74117573149988,00484475+8517425,13.931,0.048,12.18635081405,85.29518649644,1.0,0.8674593,0.004063036154361504,-2.4710674
573943046772016768,16.330221,0.0006648733553849993,15.791461,0.004746780493346765,16.720156,0.003707659823929074,0.1018,0.7284025,0.13550782,1702.54112008987,147.5484725900801,00481862+8517331,14.684,0.1,12.07751670112,85.29256952646,0.9,0.9286947,0.006023177435705769,-3.1930294
573943046772053888,15.822572,0.0005256929936534538,15.282572,0.0022748944885099633,16.202965,0.00401702942845042,0.516,1.4478004,0.23161876,1884.34017195515,129.96679334953,00482220+8517525,14.225,0.06,12.09235381691,85.29793300743,1.0,0.920393,0.004616456472543602,-2.7165108
573943081131614720,16.867508,0.0010078380181860178,16.151358,0.017325938313778676,17.237757,0.02198008972961217,0.2093,0.3869006,0.085781574,1541.16459831996,172.48123307689002,00474140+8517411,14.778,0.117,11.92195835341,85.29471381114,1.0,1.0863991,0.02798772021752873,-3.1389246
573943145553881600,15.141736,0.00043673144016027297,14.604476,0.0012070643880269197,15.512963,0.002867884964349837,1.3917,2.3726027,0.3157475,1769.62309299347,97.77080085302009,00464470+8516567,13.567,0.039,11.68616907448,85.28246168192,1.0,0.9084873,0.0031115540499221076,-2.0803223
573943149851097472,17.371653,0.001325579293040414,16.691086,0.005937137956914061,17.89497,0.0105240990413605,,,,1636.07125525017,272.5108833081199,00465392+8516440,15.216,0.153,11.7247120181,85.27892926234,1.0,1.2038841,0.012083305332225727,-3.2025003
573943149851098240,15.72505,0.0006261785703764178,15.194744,0.003189301726920908,16.096376,0.005105844430598236,0.5505,1.5192602,0.23963904,1851.91755269113,126.24271533382012,00470073+8516415,14.174,0.061,11.752986832769999,85.27822901641,1.0,0.9016323,0.00602007415691964,-2.6893425
573943184210827904,15.57209,0.0005619797383009663,15.041294,0.002846470583160891,15.935446,0.002792892603222886,0.9123,2.1468256,0.3757261,2048.48864268891,153.69079875355965,00465291+8517438,14.168,0.059,11.72035054298,85.29555349569,1.0,0.8941517,0.003987811915566908,-2.564434
573943218570567296,16.757492,0.0009647358670373231,16.151382,0.006106663214378156,17.201576,0.00701607547568665,0.425,0.62955123,0.16799158,1910.33439164941,249.7968368111301,00461693+8517298,15.132,0.137,11.5704305372,85.29163941921,1.0,1.0501938,0.009301432722670793,-3.1646786
573943218570568704,16.226854,0.0007263275391001582,15.671961,0.003115134771514672,16.61805,0.0061079697242886095,0.239,0.91978675,0.17251998,1812.84180068406,155.55074833726007,00460876+8517164,14.653,0.093,11.536334975599999,85.28792884366,1.0,0.9460888,0.006856482975806622,-3.024435
573943282992853888,16.839705,0.0009981424863865823,16.222984,0.004636520092386495,17.316553,0.005969308507434869,0.0683,0.36352682,0.07963139,1481.62246272974,165.02106630089997,00464206+8518140,14.901,0.126,11.67529910968,85.3039017699,0.9,1.0935688,0.007558436519812677,-3.0842342
573943287290038528,16.512972,0.0007455136014410332,15.8531475,0.004097571439456387,17.033222,0.005451602537039062,,0.7945985,0.18889296,1830.9566127884,212.25050912309007,00465401+8518175,14.427,0.082,11.72490639365,85.3049101499,1.0,1.1800747,0.006819828584597961,-2.4331055
573943317352605568,17.473124,0.0011704116951205882,16.787039,0.006514883617615599,18.025078,0.012178469876573946,,,,1754.75246731435,320.31252284673997,00464889+8518588,15.118,0.137,11.70375768793,85.31636094250999,1.0,1.238039,0.013811547237210434,-3.17589
573943386072092544,17.275312,0.0012909596613315591,16.574482,0.0061514216312553,17.796024,0.01157180439184876,,,,1657.82632215821,250.51943263878002,00461487+8519407,14.776,0.104,11.56154725053,85.32800897931,0.9,1.2215424,0.013105214419027483,-3.0399418
573943390369243008,15.630243,0.0006423240004299125,15.105303,0.003941709365595683,15.9914055,0.0047372162688129596,0.499,1.5027493,0.22601295,1790.2231222239,116.12140661461012,00460182+8519369,14.085,0.051,11.5072019422,85.32699566585,1.0,0.8861027,0.006162652894681876,-2.652771
573943390369245056,15.535573,0.0005978472227426492,15.008289,0.0023345606726630995,15.903295,0.0021534957950921727,,1.9219004,0.31925642,1918.57500936166,138.04734082981008,00463522+8519320,14.013,0.051,11.646787876689999,85.32560749947,1.0,0.8950052,0.0031761167601057822,-2.5247164
573943523511048448,16.31188,0.0007012441588820443,15.73797,0.003236371236273378,16.731989,0.003968545133059751,0.367,0.774174,0.14390188,1724.62572912633,148.70140969407998,00480209+8519245,14.623,0.099,12.00892794212,85.32351200508,1.0,0.99401855,0.005120883639774478,-2.9297237
573943527808196352,16.676043,0.0008910507218278831,16.077166,0.0024599119612805074,17.12241,0.0088480367614856,0.4423,0.6429709,0.15177071,1842.6541503023,218.23186091151,00474034+8520006,14.765,0.106,11.91799757018,85.33354921724,1.0,1.0452442,0.009183622454666323,-3.1017895
573943527808203776,17.10898,0.001094264892862742,16.44974,0.00611807141775882,17.622383,0.008268506546296399,,,,1931.39622169617,298.94230917161985,00481420+8519067,14.968,0.125,12.059345232589997,85.31856206198,1.0,1.1726437,0.01028586400741055,-3.0569801
573943562167938432,15.773023,0.0006665232919218521,15.204585,0.003792585292659487,16.17976,0.003635460257112388,0.91,1.8688082,0.31035888,2068.72776255645,144.17305831513977,00485366+8519531,14.166,0.057,12.2234843949,85.33146372755999,1.0,0.9751749,0.005253596338046987,-2.4615297
573943630887412736,16.577835,0.0006790567068579533,15.949605,0.0036506411059834395,17.043737,0.006384835723556407,0.727,1.0346125,0.25879085,2131.45370317193,249.54301863582987,00482765+8520034,14.598,0.084,12.11507892621,85.33431391715,1.0,1.0941324,0.007354815273104965,-2.8202515
573943699606890752,15.436517,0.00044555704626736615,14.914362,0.0020497818444050638,15.791971,0.002756103086743249,0.3918,1.4815872,0.20041132,1650.30608934318,95.95012566483001,00472824+8519409,13.978,0.051,11.86753682216,85.32805984373,1.0,0.87760925,0.0034347794447982085,-2.4908953
573943768326357120,16.061813,0.000657105599962045,15.5099125,0.0035559926302356007,16.447775,0.003800173968919209,0.406,1.1974453,0.21789062,1900.45438587915,154.37396659968977,00460960+8520443,14.39,0.073,11.5396935795,85.34569215001,1.0,0.9378624,0.0052044601814540846,-2.8902426
573943871405569280,15.114922,0.00038911907038593064,14.591278,0.0014002086776789,15.474231,0.002889079416026235,,2.7994986,0.363374,1927.77905521033,97.13764627744013,00473074+8521328,13.592,0.045,11.87797382813,85.35918070318,1.0,0.8829527,0.0032105084041556074,-2.1492624
573943905765304576,16.542055,0.007355832616927198,15.87886,0.021873624781306722,16.99297,0.02350393050487448,0.837,0.9652493,0.23174155,2029.36509011797,230.19328784238974,00465398+8521435,14.523,0.099,11.724924832980001,85.3621302196,1.0,1.114109,0.03210747903917971,-2.7095594
573943940125035904,17.046478,0.001020882583935151,16.413818,0.004644731398783879,17.523798,0.011347886998984426,0.189,0.31244966,0.074937165,1491.27081240368,184.27352196117,00462849+8522464,15.25,0.167,11.61859904044,85.37960597131,1.0,1.1099796,0.012261650341963295,-3.2294674
573944008844539264,16.478203,0.001473651281547464,15.840916,0.004209486191714406,16.959826,0.008228639574316673,0.7223,0.8303413,0.19268054,1841.33679116296,207.12837524127985,00451868+8518369,14.52,0.087,11.32750635777,85.31028289101,1.0,1.1189098,0.00924285038514877,-2.6277046
573944146283478400,15.935571,0.0005730043456087308,15.399877,0.0027200461658080954,16.316412,0.003110600763805803,0.3087,1.1622682,0.18907475,1787.363898561,128.58634892132,00451842+8520446,14.351,0.078,11.326487317769999,85.34577673548,1.0,0.9165354,0.00413212878017089,-2.843976
573944176346085376,15.546921,0.0005325131959630833,15.036012,0.0015498409932781468,15.904916,0.003085054880960208,0.439,1.6256232,0.22400033,1796.671991517,103.42426858403019,00442491+8520384,14.06,0.058,11.103730926069998,85.34403415329001,1.0,0.8689041,0.0034524731313917267,-2.6339436
573944180643217280,17.323393,0.0010372815526611997,16.664352,0.005219360164554364,17.85447,0.011220650996579568,,,,2023.46460289445,368.37578090619013,00444782+8520272,15.273,0.167,11.19908910726,85.34094089231999,1.0,1.1901169,0.012375165829772909,-3.2058678
573944215002952704,15.894167,0.0017340072800784635,15.298334,0.00564703099980294,16.327564,0.0063784761608356,0.828,1.3816228,0.22275758,1869.56705793041,130.67155919264997,00442992+8520546,13.985,0.061,11.12464532551,85.34855464201999,1.0,1.0292301,0.008519032647377486,-2.3799667
573944245065532416,17.436823,0.0012377052731502337,16.750093,0.007802630013092963,17.963892,0.01801943276437395,,,,1962.42607684952,430.15449161160996,00434336+8519086,15.142,0.131,10.930305651849999,85.31911051559,1.0,1.2137985,0.01963621634304869,-3.2304916
573944283722430848,16.37987,0.0007160262348104997,15.819698,0.003718061091239901,16.794302,0.00679847016341636,0.126,0.63263375,0.11508864,1618.6077752584,138.53491421397007,00433342+8520269,14.676,0.089,10.888827607249999,85.34085101008,1.0,0.97460365,0.007748753115247286,-3.0705185
573944283722434432,15.839118,0.0005401156605008289,15.318637,0.0026927697509375936,16.20532,0.0052955841766398355,0.5272,1.5101897,0.2814194,1947.89129218739,161.62124004644988,00440147+8519562,14.334,0.069,11.00587622621,85.33237784167,1.0,0.88668346,0.005940893931340865,-2.8594685
573944382504525056,17.105131,0.0008757189331916532,16.47355,0.0048212832232195964,17.596361,0.011519705701430393,,,,1656.65647867221,216.02231937907004,00435204+8521188,15.159,0.141,10.96631696972,85.35524667368,1.0,1.1228104,0.012487929827079693,-3.2400055
573944627319805696,16.141634,0.0006164266912195536,15.59706,0.0021309670833657168,16.532955,0.006155428869164724,0.238,0.8703204,0.14567637,1704.50238460758,129.33519881380994,00451580+8522088,14.676,0.098,11.3157167952,85.36916729854,1.0,0.93589497,0.006513856405673577,-2.9774408
573944661679542656,15.553539,0.0005194320435899849,15.036658,0.001922495872836257,15.915406,0.0038217372847317616,0.968,2.4040706,0.39953566,2148.67337941886,147.33910647817993,00453033+8522232,14.083,0.064,11.37646655852,85.37317377039001,1.0,0.87874794,0.004278044676552752,-2.6036472
573944936557437440,15.910758,0.0004801885053388087,15.388897,0.001980136698737997,16.28117,0.0036050824808581236,0.5165,1.4963349,0.2655002,2004.06387541172,154.42545986404002,00441566+8524020,14.27,0.07,11.06525688776,85.40065799859,1.0,0.89227295,0.004113096283759861,-2.9101477
573944936557438592,15.93548,0.0008850321052915552,15.392903,0.0031126309649655054,16.322733,0.006545515628705112,,1.3166932,0.22194207,1893.52648040515,139.57473325132992,00440314+8523505,14.344,0.082,11.012951316330001,85.39742566509,1.0,0.9298296,0.007247913242422606,-2.794032
573945039636646528,15.211162,0.00040279631198639844,14.696154,0.0014124026764408698,15.573598,0.0028990244414822714,0.5723,2.219458,0.28080738,1807.32714976154,90.62437072148987,00433252+8525049,13.748,0.044,10.88504641914,85.41806675273001,1.0,0.87744427,0.0032247827884570655,-2.266159
573945211435475072,17.178917,0.0009693667985199333,16.531925,0.004404175517272879,17.703335,0.0063148987955421315,,,,1484.53951397727,160.26054911607002,00395016+8505515,15.047,0.129,9.95875746597,85.09768960327,0.9,1.1714096,0.007699006999924425,-3.131544
573945520673105408,15.170754,0.00042804453099833735,14.657699,0.0013141868881681757,15.52105,0.002771713308809694,0.689,2.1182997,0.24165702,1733.31704356401,76.58653261069003,00383234+8508087,13.701,0.043,9.63428529937,85.13575910033,1.0,0.8633518,0.003067487871739012,-2.2785988
573946414026282752,15.150697,0.00044154885229749305,14.611733,0.0019268534877328013,15.527932,0.001487552002488296,1.0045,2.217499,0.25623488,1728.87277578227,77.89816677187991,00361667+8509498,13.659,0.049,9.06914062173,85.16384502029,1.0,0.91619873,0.002434250464371939,-2.0603647
573946448386028544,15.267674,0.0004211843810021195,14.760509,0.0016275032760519894,15.617729,0.00219999018501782,0.59,2.0469756,0.2388084,1774.92416379994,80.03731500078993,00345929+8508453,13.839,0.047,8.74678103636,85.14593605392,1.0,0.85722065,0.0027365532568789336,-2.39851
573946723263927808,15.714517,0.000547513006911418,15.181135,0.0019736096948122753,16.095108,0.003062283930954457,,1.2006454,0.16689491,1653.60897079708,99.64292519091009,00365104+8510027,14.254,0.066,9.21245984054,85.16741116366,1.0,0.91397285,0.0036431741793714564,-2.6325321
573946757623663488,16.589268,0.0007683278852472663,15.999705,0.004120752686039565,17.040005,0.006648498005694229,0.604,1.0471355,0.27265084,2181.29387747437,265.5616112816497,00372729+8510280,14.653,0.093,9.36327391521,85.174461646,1.0,1.0402994,0.00782196448670169,-3.033558
573947273019755008,16.282457,0.0006503313248574826,15.67238,0.0028986269559196053,16.728054,0.005233067180540698,0.7007,0.8722401,0.15667021,1796.15545656457,146.46317076789,00403645+8509431,14.422,0.082,10.151520036119999,85.16203905923,1.0,1.0556736,0.0059822262031484505,-2.669094
573947547897636992,16.084917,0.000596489028682841,15.51261,0.002634420740634724,16.50375,0.003407258273325571,0.711,1.1894933,0.2185688,1910.49701989706,156.87679870682996,00383958+8511450,14.531,0.081,9.66454710497,85.19582361297,1.0,0.9911394,0.004306922518438422,-2.7135572
573947547897640320,16.464743,0.0006265673033933552,15.8704605,0.0030512743175069514,16.909353,0.0034608022951615716,0.309,0.6876122,0.13395661,1705.58507873628,156.3864468594602,00385023+8511271,14.866,0.111,9.708844698119998,85.19086551528001,1.0,1.0388927,0.00461383002362171,-2.9143085
573947547897641216,17.274107,0.0009767905061601539,16.613873,0.005868967713218311,17.825972,0.010001709135621258,,,,1907.43074541882,328.07613134917005,00383706+8511187,15.196,0.145,9.65379445268,85.18855892448,1.0,1.2120991,0.011596506700397698,-3.0741482
573947577960049280,16.540712,0.0006254582945687458,15.931134,0.004683660772312732,16.994156,0.004585580060815127,0.585,0.753399,0.16596597,1873.08458668249,197.09288478236,00391253+8511509,14.702,0.1,9.80202221463,85.19747450868,1.0,1.0630217,0.006554709964921893,-2.8997946
573947582257373696,15.972684,0.0005842137557270678,15.429667,0.0022782295123882678,16.360092,0.0032575395641227167,0.347,1.220493,0.20666373,1854.90060926482,138.66340345753997,00385867+8512047,14.52,0.074,9.74426747326,85.20128460064001,1.0,0.9304247,0.003975159584587983,-2.8290043
573947788415778944,15.76835,0.0005127256271444031,15.238413,0.0026688764835179385,16.148468,0.003259679490886917,0.516,1.4446799,0.22773862,1844.27607608007,125.83938519727008,00382309+8514192,14.222,0.059,9.596007554249999,85.23867790034001,1.0,0.91005516,0.004212886429466604,-2.7010555
573947960214474112,15.333066,0.00045171239794436203,14.814963,0.0016519539480924807,15.688391,0.0018772730472761015,0.59,2.0533226,0.26535368,1831.20570898656,95.64221767490994,00404779+8514320,13.833,0.05,10.1988536616,85.24226250628,1.0,0.8734274,0.0025006211109737586,-2.4031267
573948097653432576,15.577326,0.0004609023761395578,15.076994,0.0019468243011923152,15.921808,0.0023051607232327867,0.455,1.6399739,0.23370361,1827.18356740794,109.32882419626003,00393194+8513412,14.03,0.05,9.882458935299999,85.22816413551,0.9,0.8448143,0.003017265453957946,-2.7546854
573948269452104832,17.038784,0.00090402142171233,16.411362,0.0047384299510254925,17.528069,0.007255542022633137,,,,2207.60762568335,362.1556805841001,00393967+8516073,14.951,0.127,9.914633943330001,85.26874005737,1.0,1.1167068,0.00866577223581204,-3.1965466
